,year,week_number,content,relative
192,2013,35,0,0.0
193,2013,36,2,33.33333333333333
194,2013,37,5,83.33333333333333
195,2013,38,2,33.33333333333333
196,2013,39,2,33.33333333333333
197,2013,40,1,16.666666666666664
198,2013,41,3,50.0
199,2013,42,1,16.666666666666664
200,2013,43,3,50.0
201,2013,44,4,66.66666666666666
202,2013,45,6,100.0
203,2013,46,1,16.666666666666664
204,2013,47,2,33.33333333333333
205,2013,48,4,66.66666666666666
206,2013,49,1,16.666666666666664
207,2013,50,1,16.666666666666664
208,2013,51,4,66.66666666666666
209,2013,52,0,0.0
210,2014,0,2,33.33333333333333
211,2014,1,2,33.33333333333333
212,2014,2,6,100.0
213,2014,3,1,16.666666666666664
214,2014,4,0,0.0
215,2014,5,0,0.0
216,2014,6,4,66.66666666666666
217,2014,7,0,0.0
218,2014,8,2,33.33333333333333
219,2014,9,2,33.33333333333333
220,2014,10,1,16.666666666666664
221,2014,11,3,50.0
222,2014,12,4,66.66666666666666
223,2014,13,2,33.33333333333333
224,2014,14,4,66.66666666666666
225,2014,15,0,0.0
226,2014,16,4,66.66666666666666
227,2014,17,2,33.33333333333333
228,2014,18,2,33.33333333333333
229,2014,19,0,0.0
230,2014,20,1,16.666666666666664
231,2014,21,1,16.666666666666664
232,2014,22,3,50.0
233,2014,23,1,16.666666666666664
234,2014,24,2,33.33333333333333
235,2014,25,4,66.66666666666666
236,2014,26,0,0.0
237,2014,27,0,0.0
238,2014,28,1,16.666666666666664
239,2014,29,0,0.0
240,2014,30,2,33.33333333333333
241,2014,31,0,0.0
242,2014,32,1,16.666666666666664
243,2014,33,3,50.0
244,2014,34,3,50.0
245,2014,35,5,83.33333333333333
246,2014,36,2,33.33333333333333
247,2014,37,0,0.0
248,2014,38,2,33.33333333333333
249,2014,39,1,16.666666666666664
250,2014,40,1,16.666666666666664
251,2014,41,1,16.666666666666664
252,2014,42,0,0.0
253,2014,43,0,0.0
254,2014,44,0,0.0
255,2014,45,2,33.33333333333333
256,2014,46,1,16.666666666666664
257,2014,47,2,33.33333333333333
258,2014,48,5,83.33333333333333
259,2014,49,3,50.0
260,2014,50,0,0.0
261,2014,51,3,50.0
262,2014,52,0,0.0
263,2015,1,1,16.666666666666664
264,2015,2,3,50.0
265,2015,3,1,16.666666666666664
266,2015,4,3,50.0
267,2015,5,2,33.33333333333333
268,2015,6,2,33.33333333333333
269,2015,7,0,0.0
270,2015,8,1,16.666666666666664
271,2015,9,2,33.33333333333333
272,2015,10,1,16.666666666666664
273,2015,11,1,16.666666666666664
274,2015,12,3,50.0
275,2015,13,1,16.666666666666664
276,2015,14,3,50.0
277,2015,15,3,50.0
278,2015,16,3,50.0
279,2015,17,3,50.0
280,2015,18,1,16.666666666666664
281,2015,19,4,66.66666666666666
282,2015,20,3,50.0
283,2015,21,4,66.66666666666666
284,2015,22,1,16.666666666666664
285,2015,23,4,66.66666666666666
286,2015,24,3,50.0
287,2015,25,1,16.666666666666664
288,2015,26,1,16.666666666666664
289,2015,27,2,33.33333333333333
290,2015,28,1,16.666666666666664
291,2015,29,1,16.666666666666664
292,2015,30,2,33.33333333333333
293,2015,31,1,16.666666666666664
294,2015,32,2,33.33333333333333
295,2015,33,3,50.0
296,2015,34,2,33.33333333333333
297,2015,35,1,16.666666666666664
298,2015,36,1,16.666666666666664
299,2015,37,1,16.666666666666664
300,2015,38,3,50.0
301,2015,39,6,100.0
302,2015,40,1,16.666666666666664
303,2015,41,1,16.666666666666664
304,2015,42,4,66.66666666666666
305,2015,43,2,33.33333333333333
306,2015,44,3,50.0
307,2015,45,5,83.33333333333333
308,2015,46,2,33.33333333333333
309,2015,47,1,16.666666666666664
310,2015,48,6,100.0
311,2015,49,5,83.33333333333333
312,2015,50,1,16.666666666666664
313,2015,51,2,33.33333333333333
314,2015,52,5,83.33333333333333
315,2016,1,4,66.66666666666666
316,2016,2,5,83.33333333333333
317,2016,3,3,50.0
318,2016,4,2,33.33333333333333
319,2016,5,2,33.33333333333333
320,2016,6,2,33.33333333333333
321,2016,7,2,33.33333333333333
322,2016,8,3,50.0
323,2016,9,1,16.666666666666664
324,2016,10,5,83.33333333333333
325,2016,11,2,33.33333333333333
326,2016,12,3,50.0
327,2016,13,1,16.666666666666664
328,2016,14,0,0.0
329,2016,15,3,50.0
330,2016,16,5,83.33333333333333
331,2016,17,4,66.66666666666666
332,2016,18,3,50.0
333,2016,19,1,16.666666666666664
334,2016,20,6,100.0
335,2016,21,1,16.666666666666664
336,2016,22,6,100.0
337,2016,23,3,50.0
338,2016,24,3,50.0
339,2016,25,1,16.666666666666664
340,2016,26,4,66.66666666666666
341,2016,27,4,66.66666666666666
342,2016,28,5,83.33333333333333
343,2016,29,2,33.33333333333333
344,2016,30,1,16.666666666666664
345,2016,31,1,16.666666666666664
346,2016,32,3,50.0
347,2016,33,5,83.33333333333333
348,2016,34,0,0.0
349,2016,35,3,50.0
350,2016,36,1,16.666666666666664
351,2016,37,3,50.0
352,2016,38,3,50.0
353,2016,39,2,33.33333333333333
354,2016,40,0,0.0
355,2016,41,1,16.666666666666664
356,2016,42,4,66.66666666666666
357,2016,43,1,16.666666666666664
358,2016,44,2,33.33333333333333
359,2016,45,1,16.666666666666664
360,2016,46,1,16.666666666666664
361,2016,47,0,0.0
362,2016,48,6,100.0
363,2016,49,4,66.66666666666666
364,2016,50,5,83.33333333333333
365,2016,51,5,83.33333333333333
366,2016,52,3,50.0
367,2017,1,3,33.33333333333333
368,2017,2,1,11.11111111111111
369,2017,3,3,33.33333333333333
370,2017,4,9,100.0
371,2017,5,2,22.22222222222222
372,2017,6,2,22.22222222222222
373,2017,7,2,22.22222222222222
374,2017,8,1,11.11111111111111
375,2017,9,1,11.11111111111111
376,2017,10,2,22.22222222222222
377,2017,11,2,22.22222222222222
378,2017,12,5,55.55555555555556
379,2017,13,2,22.22222222222222
380,2017,14,2,22.22222222222222
381,2017,15,1,11.11111111111111
382,2017,16,3,33.33333333333333
383,2017,17,6,66.66666666666666
384,2017,18,1,11.11111111111111
385,2017,19,4,44.44444444444444
386,2017,20,3,33.33333333333333
387,2017,21,2,22.22222222222222
388,2017,22,3,33.33333333333333
389,2017,23,4,44.44444444444444
390,2017,24,2,22.22222222222222
391,2017,25,2,22.22222222222222
392,2017,26,2,22.22222222222222
393,2017,27,6,66.66666666666666
394,2017,28,0,0.0
395,2017,29,1,11.11111111111111
396,2017,30,5,55.55555555555556
397,2017,31,0,0.0
398,2017,32,2,22.22222222222222
399,2017,33,2,22.22222222222222
400,2017,34,0,0.0
401,2017,35,1,11.11111111111111
402,2017,36,4,44.44444444444444
403,2017,37,3,33.33333333333333
404,2017,38,1,11.11111111111111
405,2017,39,3,33.33333333333333
